"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","sex","state","year","Census_Division","Census_Region","stabbrs","state.reorder"
"622",16,7,1,"Communicable",3.64470474497142,12.1197333455705,22.7490364320903,"Female","Kansas",1975,"West North Central","Midwest","KS","Kansas"
"623",16,7,1,"Injuries",4.99243974227627,13.3316933421662,24.6561923171349,"Female","Kansas",1975,"West North Central","Midwest","KS","Kansas"
"624",16,7,1,"Non-communicable",34.7708175318567,47.5488895769702,61.7577831946139,"Female","Kansas",1975,"West North Central","Midwest","KS","Kansas"
"625",16,8,0,"All other causes",58.7277916981917,78.3722254830969,98.7391797898255,"Male","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"626",16,8,0,"Cancers",69.1627038322037,92.8940844150233,119.593671375146,"Male","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"627",16,8,0,"Cardiovascular",-12.9459954400147,33.1677595573626,81.1047137609562,"Male","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"628",16,8,0,"Communicable",1.07595253682182,17.05708838881,33.9077867321245,"Male","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"629",16,8,0,"Injuries",53.5211507138581,72.4575871844217,97.2789036391413,"Male","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"630",16,8,0,"Non-communicable",7.61170228660816,24.543568862598,45.7142168559816,"Male","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"631",16,8,1,"All other causes",53.6170413977326,66.1552397214896,79.1887897459564,"Female","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"632",16,8,1,"Cancers",26.1054213436186,42.1045641125528,56.3543657221417,"Female","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"633",16,8,1,"Cardiovascular",112.662161019047,147.22408668969,187.325851348903,"Female","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"634",16,8,1,"Communicable",0.776654671615096,8.77889536073756,19.3047788879018,"Female","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"635",16,8,1,"Injuries",5.51938098494767,13.37579802772,23.6870398236739,"Female","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"636",16,8,1,"Non-communicable",34.8162955549324,47.6777932032286,61.0122481901482,"Female","Kansas",1976,"West North Central","Midwest","KS","Kansas"
"637",16,9,0,"All other causes",60.3740285575396,80.4130651974638,98.9081981425532,"Male","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"638",16,9,0,"Cancers",70.1843112811395,93.7649851399886,119.12376205947,"Male","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"639",16,9,0,"Cardiovascular",-3.71131605441086,40.7965137447249,84.5952144240535,"Male","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"640",16,9,0,"Communicable",7.17959549542701,21.3001711005764,38.0646870298162,"Male","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"641",16,9,0,"Injuries",54.4722600046093,72.6351722798337,95.8310883134137,"Male","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"642",16,9,0,"Non-communicable",9.2909992234359,26.0071720268723,45.9911222330014,"Male","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"643",16,9,1,"All other causes",53.2568383190464,66.0237983687513,78.2243454839407,"Female","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"644",16,9,1,"Cancers",26.6616741320364,41.7920645395226,55.5532620233546,"Female","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"645",16,9,1,"Cardiovascular",123.485766503175,160.634436644584,200.419926159747,"Female","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"646",16,9,1,"Communicable",4.84760065102674,12.9759709602692,22.9748457440452,"Female","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"647",16,9,1,"Injuries",5.87468552596403,13.5492391122262,22.8609455857887,"Female","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"648",16,9,1,"Non-communicable",35.1060744826262,47.9719728913483,60.9341528329514,"Female","Kansas",1977,"West North Central","Midwest","KS","Kansas"
"649",16,10,0,"All other causes",62.4278493866526,81.0766269542346,99.9666745250469,"Male","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"650",16,10,0,"Cancers",71.1095829873105,94.7842048569652,121.001581050902,"Male","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"651",16,10,0,"Cardiovascular",10.6172357123265,51.8645366371854,97.3815611251717,"Male","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"652",16,10,0,"Communicable",3.65516624680861,17.5265887058643,31.8796881748748,"Male","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"653",16,10,0,"Injuries",54.3672741551316,71.7558457802797,93.960343191344,"Male","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"654",16,10,0,"Non-communicable",7.15710171741932,24.5398738634219,44.5899414262362,"Male","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"655",16,10,1,"All other causes",53.9555283248112,66.3518218106813,79.0269690323173,"Female","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"656",16,10,1,"Cancers",27.5610080675241,42.9359815967546,56.9552954957862,"Female","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"657",16,10,1,"Cardiovascular",97.0644134839811,134.386445479407,170.208463949813,"Female","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"658",16,10,1,"Communicable",1.81276214186098,10.2896690992159,20.5583694703565,"Female","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"659",16,10,1,"Injuries",6.2267588588907,13.6543948246247,22.2346379822336,"Female","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"660",16,10,1,"Non-communicable",35.6836821933858,47.460983249066,60.5272579081277,"Female","Kansas",1978,"West North Central","Midwest","KS","Kansas"
"661",16,11,0,"All other causes",60.9507479942834,80.8561669598536,99.8784117255026,"Male","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"662",16,11,0,"Cancers",74.9624877642054,98.9826166849774,127.497201136481,"Male","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"663",16,11,0,"Cardiovascular",13.3454641656694,56.4684480145782,103.9813475723,"Male","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"664",16,11,0,"Communicable",6.45427886506326,19.5763911945652,32.80172539583,"Male","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"665",16,11,0,"Injuries",48.2336733052135,66.8279717960374,89.0609742033521,"Male","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"666",16,11,0,"Non-communicable",6.45368405955061,23.1672130847431,42.6635403717893,"Male","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"667",16,11,1,"All other causes",53.3373346107427,66.892618817701,79.2943032533391,"Female","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"668",16,11,1,"Cancers",30.8223911195947,45.2017571288658,59.023639983426,"Female","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"669",16,11,1,"Cardiovascular",85.1477971786668,120.574485833739,156.550138259596,"Female","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"670",16,11,1,"Communicable",3.85794028010905,11.8551291068209,20.837451128127,"Female","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"671",16,11,1,"Injuries",6.96303459944814,13.7943507169773,22.2427041002373,"Female","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"672",16,11,1,"Non-communicable",33.8203002667389,46.3443628357177,59.0888545004277,"Female","Kansas",1979,"West North Central","Midwest","KS","Kansas"
"673",16,12,0,"All other causes",59.0753013746847,78.0480938745618,97.8771920376115,"Male","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"674",16,12,0,"Cancers",77.1935035616474,99.9812657817796,126.620291788202,"Male","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"675",16,12,0,"Cardiovascular",2.80254644836683,47.2513133423139,94.6784998834215,"Male","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"676",16,12,0,"Communicable",3.56002048712114,17.3208760847741,31.5252459540064,"Male","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"677",16,12,0,"Injuries",43.8186375589686,62.8078479007124,82.2792481068386,"Male","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"678",16,12,0,"Non-communicable",3.78672362804134,20.634693081338,39.3894011959993,"Male","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"679",16,12,1,"All other causes",55.6264491900203,67.9746854890624,81.2212777894089,"Female","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"680",16,12,1,"Cancers",32.8429145815735,47.2622682438252,60.9145204296083,"Female","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"681",16,12,1,"Cardiovascular",81.3351879917837,115.859896869397,153.484791566966,"Female","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"682",16,12,1,"Communicable",1.87629823301002,9.99418126198989,19.5470050236154,"Female","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"683",16,12,1,"Injuries",7.3149842441295,13.8563988838147,21.8636858688288,"Female","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"684",16,12,1,"Non-communicable",32.7203350699132,45.4928331290271,57.7573641874684,"Female","Kansas",1980,"West North Central","Midwest","KS","Kansas"
"685",16,13,0,"All other causes",58.2042775826181,77.2222533690335,96.5404499808216,"Male","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"686",16,13,0,"Cancers",74.9888315853886,98.7221574224175,125.316078215381,"Male","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"687",16,13,0,"Cardiovascular",-0.0553209689276239,43.7390552063554,89.7115308837421,"Male","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"688",16,13,0,"Communicable",4.28005115863188,19.4191747653385,34.3789629043589,"Male","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"689",16,13,0,"Injuries",42.3930702843709,60.1921502417923,79.0615233696401,"Male","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"690",16,13,0,"Non-communicable",-1.99655270373706,16.4477670896701,34.075333716544,"Male","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"691",16,13,1,"All other causes",55.0947043462123,68.4000638804189,81.6287433747366,"Female","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"692",16,13,1,"Cancers",33.9108118494557,47.8986164367468,62.4491071886015,"Female","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"693",16,13,1,"Cardiovascular",82.2662806323597,113.222616560329,147.518112535079,"Female","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"694",16,13,1,"Communicable",3.29706445069848,11.5469658191827,21.2036129244451,"Female","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"695",16,13,1,"Injuries",7.52759937937714,14.0131443397669,22.0153084364967,"Female","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"696",16,13,1,"Non-communicable",29.333691472198,43.1401572427314,54.1919268754157,"Female","Kansas",1981,"West North Central","Midwest","KS","Kansas"
"697",16,14,0,"All other causes",57.8365194811399,76.0804876046291,95.058624147333,"Male","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"698",16,14,0,"Cancers",73.6265270472039,98.2487435173767,122.513414944396,"Male","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"699",16,14,0,"Cardiovascular",-6.90956355080302,36.4002628968015,81.2387732571923,"Male","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"700",16,14,0,"Communicable",3.49805613975874,18.7255916658168,34.3215752012647,"Male","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"701",16,14,0,"Injuries",38.702592164785,56.493219808372,76.1305801556143,"Male","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"702",16,14,0,"Non-communicable",-2.30772983042943,14.9390577949679,32.3071470810411,"Male","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"703",16,14,1,"All other causes",53.1995441502121,65.8871500372385,79.0615691583633,"Female","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"704",16,14,1,"Cancers",34.6191953860826,48.2014835685133,62.0139113439111,"Female","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"705",16,14,1,"Cardiovascular",81.0768354602386,113.799775584932,145.317601265874,"Female","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"706",16,14,1,"Communicable",4.18299907229997,12.1158184003313,22.6521218158044,"Female","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"707",16,14,1,"Injuries",8.61376651474152,14.5308046146127,22.8456111378036,"Female","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"708",16,14,1,"Non-communicable",28.345279664933,41.3676375772691,53.2042054273011,"Female","Kansas",1982,"West North Central","Midwest","KS","Kansas"
"709",16,15,0,"All other causes",56.1303105090274,76.2974902124444,95.6862859766594,"Male","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"710",16,15,0,"Cancers",78.2713008819728,102.450594879729,130.981117375055,"Male","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"711",16,15,0,"Cardiovascular",-4.0478176630013,35.665571354119,78.474974245297,"Male","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"712",16,15,0,"Communicable",0.328976801362735,15.6102847243152,31.828572213288,"Male","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"713",16,15,0,"Injuries",36.6683212795753,54.5584841045416,73.1324506116563,"Male","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"714",16,15,0,"Non-communicable",-4.58629502396949,13.0882632194458,30.6498155641823,"Male","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"715",16,15,1,"All other causes",50.1205189367109,62.9762531035073,75.7008824875059,"Female","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"716",16,15,1,"Cancers",34.155063186861,47.236985903424,61.7994628315391,"Female","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"717",16,15,1,"Cardiovascular",94.2328668819373,125.74652652303,159.379096570929,"Female","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"718",16,15,1,"Communicable",2.33140778400221,10.877241123477,21.2688038125565,"Female","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"719",16,15,1,"Injuries",9.06961110748935,14.7878292039745,22.1823255293972,"Female","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"720",16,15,1,"Non-communicable",27.6382634866864,40.0641328647378,53.3030647099736,"Female","Kansas",1983,"West North Central","Midwest","KS","Kansas"
"721",16,16,0,"All other causes",59.1430973851591,78.2243065280255,99.0004653283871,"Male","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"722",16,16,0,"Cancers",79.108194773636,103.518816155291,129.610324340941,"Male","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"723",16,16,0,"Cardiovascular",-4.6581989337305,35.2473722418431,77.6876524101451,"Male","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"724",16,16,0,"Communicable",-2.85851071834786,12.1807852790401,30.1037627317816,"Male","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"725",16,16,0,"Injuries",35.7965426431937,53.9440141698643,73.1522874483682,"Male","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"726",16,16,0,"Non-communicable",-6.08301778582481,12.2947049720652,29.7737740930575,"Male","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"727",16,16,1,"All other causes",48.7901215526437,60.8126480923723,73.0702162546532,"Female","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"728",16,16,1,"Cancers",33.5218955294106,46.3401878352714,61.4326960115102,"Female","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"729",16,16,1,"Cardiovascular",87.2218915920623,116.319477999288,148.368787095646,"Female","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"730",16,16,1,"Communicable",0.353185130924951,8.47660785365876,18.5340055676059,"Female","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"731",16,16,1,"Injuries",8.90849366298355,14.5014510937745,21.5609618275989,"Female","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"732",16,16,1,"Non-communicable",26.1396405636687,39.1779292068149,51.4744195463993,"Female","Kansas",1984,"West North Central","Midwest","KS","Kansas"
"733",16,17,0,"All other causes",62.4533857082854,80.7540387363133,100.33254956224,"Male","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"734",16,17,0,"Cancers",79.9751945551424,104.84877250044,129.061667061028,"Male","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"735",16,17,0,"Cardiovascular",-2.81209656307895,35.0612797030062,75.5317910093561,"Male","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"736",16,17,0,"Communicable",-2.62259681111311,13.2676878471775,31.3157025053886,"Male","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"737",16,17,0,"Injuries",37.9929785687492,54.5876912080333,72.3106015886703,"Male","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"738",16,17,0,"Non-communicable",-5.3044897317109,13.1179085443174,29.7192962190135,"Male","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"739",16,17,1,"All other causes",47.3300805959717,59.447438129088,71.4745895108211,"Female","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"740",16,17,1,"Cancers",33.7808014487319,45.9558334420027,60.8067828820109,"Female","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"741",16,17,1,"Cardiovascular",88.40327002574,117.145141003868,151.415130549364,"Female","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"742",16,17,1,"Communicable",-2.38164008278257,5.43979145426259,15.1207078301208,"Female","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"743",16,17,1,"Injuries",8.99082972132082,14.1466440499548,20.0602287679299,"Female","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"744",16,17,1,"Non-communicable",27.0019902755169,38.770325292424,51.1643759676757,"Female","Kansas",1985,"West North Central","Midwest","KS","Kansas"
"745",16,18,0,"All other causes",67.2420548559777,86.3827570766268,106.226773595217,"Male","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"746",16,18,0,"Cancers",79.1438114498136,101.76820899607,126.515148002433,"Male","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"747",16,18,0,"Cardiovascular",12.6371492994889,47.9415850130514,85.3439243349204,"Male","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"748",16,18,0,"Communicable",-3.61952286598848,12.3075970383009,32.1414230187467,"Male","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"749",16,18,0,"Injuries",36.7671633367399,53.9815874590054,71.5411053103231,"Male","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"750",16,18,0,"Non-communicable",-3.22303090507134,14.2621920788249,31.4760499297223,"Male","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"751",16,18,1,"All other causes",46.0398576157799,58.2064963699652,70.4407018978058,"Female","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"752",16,18,1,"Cancers",34.1094393277671,46.4703241754132,61.4445085666653,"Female","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"753",16,18,1,"Cardiovascular",79.0423064281479,108.932261006486,139.414387990397,"Female","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"754",16,18,1,"Communicable",-3.37403843590688,4.46461872723667,13.6464903359781,"Female","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"755",16,18,1,"Injuries",8.48668214432686,13.7832001085126,19.772207843986,"Female","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"756",16,18,1,"Non-communicable",25.9492588230983,37.7958443420824,50.1774763373192,"Female","Kansas",1986,"West North Central","Midwest","KS","Kansas"
"757",16,19,0,"All other causes",74.3256977873812,91.9991701781735,113.43469544732,"Male","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"758",16,19,0,"Cancers",77.8003676060171,101.393325629381,127.852312851366,"Male","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"759",16,19,0,"Cardiovascular",17.994113360438,56.0644542786219,93.8556034874792,"Male","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"760",16,19,0,"Communicable",-6.18332078146541,10.2808144391134,29.8297037032547,"Male","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"761",16,19,0,"Injuries",36.5821418872807,52.8332210033729,69.8194228023153,"Male","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"762",16,19,0,"Non-communicable",-5.05364295303866,13.1636381939854,30.2704219515031,"Male","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"763",16,19,1,"All other causes",44.6074574123309,56.4808982706208,68.9870365167991,"Female","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"764",16,19,1,"Cancers",35.734175093977,48.0470716191395,62.6437519507191,"Female","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"765",16,19,1,"Cardiovascular",64.8585352864761,91.8809460541368,122.977694780728,"Female","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"766",16,19,1,"Communicable",-0.362152811526394,7.28179153956486,16.7164554470618,"Female","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"767",16,19,1,"Injuries",8.74622513056479,13.6855666523003,19.2635044341492,"Female","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"768",16,19,1,"Non-communicable",24.0928065054506,35.3053897201638,47.4868744120065,"Female","Kansas",1987,"West North Central","Midwest","KS","Kansas"
"769",16,20,0,"All other causes",78.0966754818021,96.8582775823349,118.493997376579,"Male","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"770",16,20,0,"Cancers",75.1860491372206,101.766703392316,129.128116372451,"Male","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"771",16,20,0,"Cardiovascular",12.6767096472285,46.4082340586191,84.8611723330326,"Male","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"772",16,20,0,"Communicable",-9.7030696804636,6.59981685825664,26.7796057032099,"Male","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"773",16,20,0,"Injuries",37.5266516612847,53.3304453500979,68.8740099730645,"Male","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"774",16,20,0,"Non-communicable",-0.547527742270076,15.4577301595258,32.9777614586877,"Male","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"775",16,20,1,"All other causes",44.2884145881686,56.9438880567632,69.1525804589414,"Female","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"776",16,20,1,"Cancers",34.2874978900408,46.8064009005689,61.7511032772219,"Female","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"777",16,20,1,"Cardiovascular",61.9036846829636,88.2057793144459,119.416869308049,"Female","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"778",16,20,1,"Communicable",-3.95644444566498,4.69737348867437,14.7121580752398,"Female","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"779",16,20,1,"Injuries",9.0385653988405,14.1147721830258,19.6739614000597,"Female","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"780",16,20,1,"Non-communicable",22.3670402965014,33.7695191676497,45.7498314984607,"Female","Kansas",1988,"West North Central","Midwest","KS","Kansas"
"781",16,21,0,"All other causes",80.8122788065921,100.27013126228,123.402699255684,"Male","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"782",16,21,0,"Cancers",79.3818969700912,104.591173464327,130.607289012927,"Male","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"783",16,21,0,"Cardiovascular",20.0775020994982,56.0904613571096,92.9371445854177,"Male","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"784",16,21,0,"Communicable",-5.74392288359458,10.3032521978258,30.477767628352,"Male","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"785",16,21,0,"Injuries",39.5625702255447,55.2890554555415,70.7977017880421,"Male","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"786",16,21,0,"Non-communicable",0.814423125326781,18.6469771746825,36.8838184470454,"Male","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"787",16,21,1,"All other causes",43.4130996432615,55.9909980697101,67.5738726075353,"Female","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"788",16,21,1,"Cancers",32.9103591154221,45.2833038144936,59.7760447337915,"Female","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"789",16,21,1,"Cardiovascular",74.6262783402542,101.080206105455,129.357823145028,"Female","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"790",16,21,1,"Communicable",-0.868813731377075,7.28618300116979,17.8011748078009,"Female","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"791",16,21,1,"Injuries",9.06041564222304,14.1619630848133,19.7825093223122,"Female","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"792",16,21,1,"Non-communicable",21.2405710726923,33.3667264356318,44.9166567662024,"Female","Kansas",1989,"West North Central","Midwest","KS","Kansas"
"793",16,22,0,"All other causes",84.5106995404006,103.579963592244,124.50824970617,"Male","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"794",16,22,0,"Cancers",79.8411779315416,106.325772956155,130.424502720766,"Male","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"795",16,22,0,"Cardiovascular",27.3655222216953,64.1108298799453,100.503865856673,"Male","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"796",16,22,0,"Communicable",-6.76456299182813,8.88707565299492,29.7013225595256,"Male","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"797",16,22,0,"Injuries",43.3193171819706,58.6034080044073,74.7559329249687,"Male","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"798",16,22,0,"Non-communicable",3.37999445874281,21.3964695812564,39.1043056491778,"Male","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"799",16,22,1,"All other causes",46.6051885858705,58.8266041612894,70.5460653122455,"Female","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"800",16,22,1,"Cancers",31.8196427487416,44.8760066416554,60.1908045335516,"Female","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"801",16,22,1,"Cardiovascular",81.3703081949963,109.58873890884,138.565576021501,"Female","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"802",16,22,1,"Communicable",-0.303499273980733,7.36665353777771,17.0725064291166,"Female","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"803",16,22,1,"Injuries",9.46566499457044,14.3235261167064,20.0692858512516,"Female","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"804",16,22,1,"Non-communicable",23.1802518714866,34.7505252429908,46.947206743531,"Female","Kansas",1990,"West North Central","Midwest","KS","Kansas"
"805",16,23,0,"All other causes",86.9667886758566,106.078688386647,128.361455392404,"Male","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"806",16,23,0,"Cancers",85.3302874869868,109.78602795967,135.471396785995,"Male","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"807",16,23,0,"Cardiovascular",45.069188728975,79.7398032344244,116.140648113798,"Male","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"808",16,23,0,"Communicable",-7.06456154721244,8.56425339930547,30.2688952782701,"Male","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"809",16,23,0,"Injuries",46.8025935845943,61.5562248079972,78.4514151168843,"Male","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"810",16,23,0,"Non-communicable",6.10366431691625,23.062472650209,42.0065910151358,"Male","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"811",16,23,1,"All other causes",45.7831643260032,57.8040284124725,70.4122328999176,"Female","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"812",16,23,1,"Cancers",30.2138943402417,43.4863887649585,59.1240989051199,"Female","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"813",16,23,1,"Cardiovascular",92.2020716671456,119.863956112538,148.662728439266,"Female","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"814",16,23,1,"Communicable",1.58492458152328,9.21650835487149,19.3579386783996,"Female","Kansas",1991,"West North Central","Midwest","KS","Kansas"
"815",16,23,1,"Injuries",8.82884856526087,14.0179137099691,19.7853574275821,"Female","Kansas",1991,"West North Central","Midwest","KS","Kansas"
