"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"State"	"State Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	384	1574409	24.4	25.1
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	241	1005630	24.0	24.4
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	332	1582046	21.0	20.2
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	477	1570997	30.4	32.0
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	3413	7764314	44.0	35.5
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	3396	5657227	60.0	48.2
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	1520	4199776	36.2	30.2
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	1993	5862411	34.0	26.2
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	2908	5912070	49.2	42.6
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	1128	1174167	96.1	92.9
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	1184	1459085	81.1	84.9
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1005	887467	113.2	114.6
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	891	1363290	65.4	64.8
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	1122	1467257	76.5	82.8
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	6789	7698920	88.2	78.8
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	6445	5436851	118.5	106.5
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	3034	4037412	75.1	72.5
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	3851	5581139	69.0	64.7
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	5740	5779834	99.3	96.0
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	401	1208002	33.2	32.4
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	397	1606017	24.7	25.7
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	286	1004454	28.5	28.5
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	287	1586827	18.1	17.8
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	429	1604653	26.7	28.5
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	3342	7755202	43.1	34.1
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	3491	5680048	61.5	47.3
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	1599	4180048	38.3	30.9
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	2012	5839704	34.5	26.8
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	2853	5954890	47.9	41.7
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	1156	1181179	97.9	97.0
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	1307	1485747	88.0	91.7
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1010	887776	113.8	113.1
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	928	1371482	67.7	66.9
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	1207	1499762	80.5	85.0
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	6793	7702414	88.2	78.2
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	6236	5460449	114.2	100.8
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	3253	4023156	80.9	77.4
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	3949	5569756	70.9	66.2
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	5748	5828121	98.6	94.8
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	385	1212224	31.8	31.3
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	432	1629837	26.5	26.9
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	322	1003459	32.1	32.2
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	336	1592098	21.1	20.0
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	455	1636794	27.8	28.9
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	3420	7746625	44.1	34.9
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	3451	5697535	60.6	46.9
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	1625	4159342	39.1	31.5
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	2120	5814491	36.5	28.1
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	2924	5984221	48.9	42.9
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	1190	1185157	100.4	99.4
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	1203	1508508	79.7	83.3
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1018	887850	114.7	114.7
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	871	1379773	63.1	63.0
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	1282	1531997	83.7	88.4
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	6963	7699310	90.4	80.2
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	6215	5479647	113.4	99.2
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	3197	4009325	79.7	76.1
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	3925	5553682	70.7	65.3
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	5714	5862826	97.5	93.4
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	372	1217522	30.6	29.8
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	396	1659040	23.9	24.4
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	317	1001037	31.7	31.7
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	320	1595200	20.1	18.9
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	480	1673487	28.7	29.9
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	3417	7736338	44.2	34.7
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	3601	5738050	62.8	47.8
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	1737	4132891	42.0	34.3
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	2141	5781359	37.0	28.4
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	2957	6033370	49.0	42.7
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	1231	1194348	103.1	100.5
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	1303	1535618	84.9	87.8
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1020	886872	115.0	113.9
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	910	1384839	65.7	65.5
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	1326	1567304	84.6	88.0
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	7195	7697840	93.5	81.9
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	6487	5518386	117.6	102.9
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	3255	3987201	81.6	77.6
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	3953	5528915	71.5	66.2
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	5897	5914423	99.7	95.0
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	414	1222410	33.9	33.0
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	456	1687714	27.0	27.8
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	293	997693	29.4	29.0
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	310	1597435	19.4	18.3
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	490	1712776	28.6	29.8
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	3557	7714133	46.1	36.3
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	3895	5795924	67.2	52.2
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	1719	4098915	41.9	34.2
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	2209	5741934	38.5	29.8
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	3037	6077341	50.0	43.3
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	1276	1201113	106.2	103.2
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	1462	1563123	93.5	95.3
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1135	885311	128.2	126.6
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	986	1390045	70.9	70.2
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	1446	1605139	90.1	93.3
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	7290	7685548	94.9	83.3
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	7052	5574240	126.5	112.6
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	3331	3959586	84.1	79.9
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	4169	5497170	75.8	70.2
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	6104	5962782	102.4	97.4
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	441	1227267	35.9	34.6
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	538	1716677	31.3	31.4
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	400	992085	40.3	39.9
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	427	1597508	26.7	25.3
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	563	1751635	32.1	33.2
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	3541	7677407	46.1	35.6
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	4404	5858998	75.2	60.2
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	1800	4063270	44.3	36.4
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	2320	5697456	40.7	32.5
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	3104	6105304	50.8	44.3
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	1398	1207142	115.8	112.2
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	1613	1589606	101.5	104.8
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1495	882196	169.5	169.1
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	1072	1394528	76.9	76.4
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	1603	1643416	97.5	101.2
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	7533	7655653	98.4	86.1
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	8158	5631340	144.9	132.1
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	3672	3929703	93.4	89.1
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	4623	5460172	84.7	79.0
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	6199	5992453	103.4	98.3
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Title: NH Black and White Injuries"
"2013 Urbanization: All"
"Age Group: All"
"Gender: Female, Male"
"Hispanic Origin: Not Hispanic or Latino"
"ICD-10 Codes: V01-Y89 (External causes of morbidity and mortality)"
"Race: Black or African American, White"
"States: California (06), Florida (12), Illinois (17), New York (36), Texas (48)"
"Year: All, 1999 to 2016"
"Group By: Year, Gender, Race, State"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Apr 9, 2018 3:04:35 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20"
"No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Apr 9, 2018 3:04:35 PM"
"---"
Caveats:
"1. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2016 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2016 series released by NCHS on June 26, 2017."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Racial Differences."
"8. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
"9. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/cmf.html#California-Reporting-Anomalies."
