"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"State"	"State Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3168	1203315	263.3	274.5
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	2831	1574409	179.8	217.4
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2475	1005630	246.1	260.4
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	3981	1582046	251.6	242.1
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3307	1570997	210.5	270.8
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	27715	7764314	357.0	191.5
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	19617	5657227	346.8	161.4
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	13568	4199776	323.1	189.3
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	22462	5862411	383.2	203.4
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	16999	5912070	287.5	196.9
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3269	1174167	278.4	375.8
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2778	1459085	190.4	295.1
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2512	887467	283.1	394.9
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3183	1363290	233.5	322.8
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3281	1467257	223.6	374.5
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	26742	7698920	347.3	275.5
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	21660	5436851	398.4	249.5
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	12440	4037412	308.1	280.4
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	18949	5581139	339.5	284.5
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	17169	5779834	297.1	278.7
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3195	1208002	264.5	267.3
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3065	1606017	190.8	224.8
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2442	1004454	243.1	251.4
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	3972	1586827	250.3	233.7
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3242	1604653	202.0	257.3
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	27160	7755202	350.2	185.3
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	20077	5680048	353.5	161.2
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	13136	4180048	314.3	181.6
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	21521	5839704	368.5	193.0
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	17098	5954890	287.1	193.1
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3230	1181179	273.5	364.1
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2939	1485747	197.8	295.8
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2547	887776	286.9	389.4
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3299	1371482	240.5	330.4
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3324	1499762	221.6	364.8
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	26788	7702414	347.8	270.8
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	21808	5460449	399.4	242.7
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	12249	4023156	304.5	271.1
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	18813	5569756	337.8	277.3
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	17776	5828121	305.0	280.7
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3155	1212224	260.3	259.1
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3021	1629837	185.4	213.1
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2542	1003459	253.3	256.8
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	4139	1592098	260.0	238.5
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3343	1636794	204.2	254.3
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	27006	7746625	348.6	182.8
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	20008	5697535	351.2	157.0
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	13046	4159342	313.7	179.5
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	21312	5814491	366.5	191.2
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	17278	5984221	288.7	192.5
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3335	1185157	281.4	363.4
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	3019	1508508	200.1	292.2
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2534	887850	285.4	383.0
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3356	1379773	243.2	321.0
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3432	1531997	224.0	361.1
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	27039	7699310	351.2	268.5
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	22406	5479647	408.9	242.9
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	12423	4009325	309.9	270.3
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	18996	5553682	342.0	277.0
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	18155	5862826	309.7	279.3
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3133	1217522	257.3	248.8
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3173	1659040	191.3	214.6
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2491	1001037	248.8	246.3
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	3949	1595200	247.6	221.8
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3525	1673487	210.6	258.8
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	25671	7736338	331.8	172.3
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	21063	5738050	367.1	162.6
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	13216	4132891	319.8	181.8
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	20712	5781359	358.3	185.8
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	17692	6033370	293.2	193.0
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3384	1194348	283.3	356.1
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	3221	1535618	209.8	298.7
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2632	886872	296.8	384.5
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3497	1384839	252.5	328.1
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3655	1567304	233.2	368.5
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	26212	7697840	340.5	255.6
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	23343	5518386	423.0	245.4
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	12548	3987201	314.7	269.2
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	18585	5528915	336.1	267.9
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	18916	5914423	319.8	283.3
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3266	1222410	267.2	250.9
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3339	1687714	197.8	215.5
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2687	997693	269.3	256.6
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	4101	1597435	256.7	224.7
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3707	1712776	216.4	261.1
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	27243	7714133	353.2	181.9
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	21585	5795924	372.4	162.6
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	13510	4098915	329.6	185.4
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	21025	5741934	366.2	188.5
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	18333	6077341	301.7	195.6
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3510	1201113	292.2	357.3
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	3301	1563123	211.2	292.7
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2611	885311	294.9	380.9
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3544	1390045	255.0	320.8
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3880	1605139	241.7	372.2
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	27670	7685548	360.0	265.2
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	24277	5574240	435.5	248.4
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	12856	3959586	324.7	273.1
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	19021	5497170	346.0	271.5
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	19548	5962782	327.8	284.9
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3396	1227267	276.7	254.4
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3534	1716677	205.9	219.9
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2711	992085	273.3	258.1
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	4068	1597508	254.6	218.2
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3762	1751635	214.8	255.7
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	26718	7677407	348.0	177.8
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	21956	5858998	374.7	163.3
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	12970	4063270	319.2	177.7
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	20488	5697456	359.6	184.0
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	18232	6105304	298.6	191.8
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3647	1207142	302.1	362.7
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	3504	1589606	220.4	299.4
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2678	882196	303.6	377.8
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3706	1394528	265.8	327.5
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3984	1643416	242.4	370.5
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	27740	7655653	362.3	262.2
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	24330	5631340	432.0	243.2
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	12564	3929703	319.7	264.1
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	18941	5460172	346.9	267.9
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	19959	5992453	333.1	283.4
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Title: NH Black and White Circulatory"
"2013 Urbanization: All"
"Age Group: All"
"Gender: Female, Male"
"Hispanic Origin: Not Hispanic or Latino"
"ICD-10 Codes: I00-I99 (Diseases of the circulatory system)"
"Race: Black or African American, White"
"States: California (06), Florida (12), Illinois (17), New York (36), Texas (48)"
"Year: All, 1999 to 2016"
"Group By: Year, Gender, Race, State"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Apr 9, 2018 3:00:13 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20"
"No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Apr 9, 2018 3:00:13 PM"
"---"
Caveats:
"1. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2016 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2016 series released by NCHS on June 26, 2017."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Racial Differences."
"8. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
"9. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/cmf.html#California-Reporting-Anomalies."
