"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"State"	"State Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3200	1387646	230.6	263.8
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	2900	1691643	171.4	210.1
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2488	1043267	238.5	258.1
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	4166	1910292	218.1	223.3
	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3331	1670207	199.4	266.5
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	33257	14234455	233.6	184.9
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	22495	7718779	291.4	156.6
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	14029	5122168	273.9	186.1
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	24603	7206439	341.4	205.1
	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	21032	10526906	199.8	187.8
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3285	1352508	242.9	358.0
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2863	1575615	181.7	285.2
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2533	924174	274.1	391.0
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3400	1655217	205.4	299.9
	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3312	1563617	211.8	368.4
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	32885	14293651	230.1	264.4
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	24648	7444634	331.1	242.2
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	13056	5020157	260.1	273.5
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	20948	6912651	303.0	287.1
	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	21921	10453763	209.7	266.9
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3220	1394784	230.9	255.6
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3130	1728341	181.1	216.5
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2456	1042603	235.6	249.0
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	4195	1920951	218.4	216.7
	"2012"	"2012"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3259	1707856	190.8	252.7
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	32833	14327672	229.2	178.8
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	23135	7798844	296.6	156.5
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	13596	5116642	265.7	178.2
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	23525	7205461	326.5	193.4
	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	21398	10671009	200.5	185.2
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3250	1362472	238.5	346.8
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	3035	1607022	188.9	287.1
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2602	924985	281.3	390.4
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3538	1670047	211.9	308.1
	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3362	1600359	210.1	359.8
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	33029	14387823	229.6	258.3
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	24941	7522121	331.6	236.1
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	12939	5016520	257.9	265.2
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	20897	6923622	301.8	280.4
	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	22873	10600157	215.8	269.3
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3183	1401796	227.1	247.3
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3102	1757102	176.5	206.2
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2561	1042088	245.8	254.7
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	4335	1932425	224.3	218.6
	"2013"	"2013"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3362	1743939	192.8	249.6
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	32898	14416615	228.2	176.0
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	23272	7879972	295.3	153.1
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	13520	5108497	264.7	175.8
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	23449	7200357	325.7	192.4
	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	21760	10803180	201.4	183.9
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3371	1369274	246.2	346.7
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	3135	1634694	191.8	285.2
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2605	925486	281.5	385.2
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3546	1685178	210.4	293.7
	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3466	1636586	211.8	354.6
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	33693	14468917	232.9	256.8
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	25707	7602498	338.1	235.7
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	13145	5013240	262.2	264.2
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	21167	6926846	305.6	280.0
	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	23509	10734561	219.0	267.7
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3156	1410053	223.8	236.5
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3255	1792285	181.6	207.3
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2516	1040237	241.9	244.6
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	4233	1940437	218.1	208.0
	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3539	1784932	198.3	253.3
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	31442	14502917	216.8	165.3
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	24555	7990618	307.3	157.3
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	13727	5093945	269.5	177.7
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	22744	7185397	316.5	185.6
	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	22354	10961200	203.9	183.7
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3415	1381572	247.2	337.6
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	3336	1667399	200.1	289.5
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2699	924982	291.8	385.7
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3834	1695636	226.1	310.1
	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3690	1676570	220.1	361.7
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	32863	14557451	225.7	244.0
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	26970	7707630	349.9	238.5
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	13306	5000369	266.1	262.7
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	20635	6918664	298.3	268.6
	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	24609	10893949	225.9	271.0
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3295	1418322	232.3	238.3
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3434	1827363	187.9	208.4
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2712	1037462	261.4	254.7
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	4307	1947355	221.2	205.7
	"2015"	"2015"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3741	1828785	204.6	256.5
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	33530	14569723	230.1	173.1
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	25432	8124532	313.0	158.3
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	14113	5070849	278.3	181.6
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	23269	7163200	324.8	188.8
	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	23358	11118191	210.1	186.4
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3548	1392128	254.9	338.5
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	3442	1701217	202.3	286.0
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2665	923958	288.4	379.8
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3813	1706255	223.5	296.2
	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	3926	1719316	228.3	365.8
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	34823	14627619	238.1	251.8
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	28211	7834395	360.1	241.9
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	13688	4981627	274.8	266.4
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	21412	6903191	310.2	275.3
	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	25572	11055820	231.3	272.7
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	3437	1426985	240.9	241.8
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	3632	1863070	194.9	212.1
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	2734	1032364	264.8	255.7
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	4284	1951638	219.5	200.0
	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	3790	1872006	202.5	250.9
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	33316	14613728	228.0	169.8
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	25949	8264777	314.0	158.2
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	13570	5045781	268.9	173.9
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	22893	7129870	321.1	185.7
	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	23298	11254892	207.0	181.3
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	3693	1402279	263.4	343.6
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	3632	1734669	209.4	289.9
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	2732	921472	296.5	376.7
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	3982	1715678	232.1	302.4
	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	4024	1762079	228.4	363.2
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	35263	14670872	240.4	249.3
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	28288	7963838	355.2	235.2
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	13372	4960782	269.6	256.7
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	21393	6878098	311.0	271.0
	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	26052	11192557	232.8	268.3
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Title: All Black and White Circulatory"
"2013 Urbanization: All"
"Age Group: All"
"Gender: Female, Male"
"Hispanic Origin: All"
"ICD-10 Codes: I00-I99 (Diseases of the circulatory system)"
"Race: Black or African American, White"
"States: California (06), Florida (12), Illinois (17), New York (36), Texas (48)"
"Year: All, 1999 to 2016"
"Group By: Year, Gender, Race, State"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Apr 9, 2018 2:59:05 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20"
"No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Apr 9, 2018 2:59:05 PM"
"---"
Caveats:
"1. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2016 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2016 series released by NCHS on June 26, 2017."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Racial Differences."
"7. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
"8. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/cmf.html#California-Reporting-Anomalies."
