Russian Federation, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 13/04/2012
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1976     27     0.07929     0.03692     0.03413     0.00622     0.00144     0.00058
1976     28     0.07227     0.02934     0.03409     0.00659     0.00155     0.00069
1976     29     0.06531     0.02353     0.03259     0.00680     0.00161     0.00078
1976     30     0.06451     0.01991     0.03366     0.00804     0.00193     0.00097
1976     31     0.06476     0.01631     0.03520     0.00966     0.00242     0.00117
1976     32     0.06152     0.01370     0.03308     0.01063     0.00271     0.00140
1976     33     0.05747     0.01142     0.03057     0.01116     0.00280     0.00152
1976     34           .           .           .           .           .           .
1976     35           .           .           .           .           .           .
1976     36           .           .           .           .           .           .
1976     37           .           .           .           .           .           .
1976     38           .           .           .           .           .           .
1976     39           .           .           .           .           .           .
1976     40           .           .           .           .           .           .
1976     41           .           .           .           .           .           .
1976     42           .           .           .           .           .           .
1976     43           .           .           .           .           .           .
1976     44           .           .           .           .           .           .
1976     45           .           .           .           .           .           .
1976     46           .           .           .           .           .           .
1976     47           .           .           .           .           .           .
1976     48           .           .           .           .           .           .
1976     49           .           .           .           .           .           .
1976     50           .           .           .           .           .           .
1976     51           .           .           .           .           .           .
1976     52           .           .           .           .           .           .
1976     53           .           .           .           .           .           .
1976     54           .           .           .           .           .           .
1976     55+          .           .           .           .           .           .
1977     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1977     14     0.00020     0.00020     0.00000     0.00000     0.00000     0.00000
1977     15     0.00241     0.00238     0.00003     0.00000     0.00000     0.00000
1977     16     0.01317     0.01292     0.00025     0.00001     0.00000     0.00000
1977     17     0.03608     0.03488     0.00117     0.00003     0.00000     0.00000
1977     18     0.06501     0.06133     0.00358     0.00009     0.00000     0.00000
1977     19     0.08870     0.08100     0.00735     0.00033     0.00002     0.00000
1977     20     0.10104     0.08815     0.01196     0.00086     0.00006     0.00001
1977     21     0.10078     0.08360     0.01551     0.00149     0.00016     0.00002
1977     22     0.09704     0.07556     0.01894     0.00223     0.00027     0.00004
1977     23     0.09449     0.06907     0.02204     0.00287     0.00046     0.00006
1977     24     0.09329     0.06275     0.02603     0.00374     0.00066     0.00012
1977     25     0.09146     0.05578     0.02971     0.00474     0.00095     0.00029
1977     26     0.08684     0.04734     0.03236     0.00546     0.00127     0.00042
1977     27     0.07917     0.03803     0.03318     0.00607     0.00137     0.00052
1977     28     0.07210     0.03050     0.03320     0.00630     0.00149     0.00062
1977     29     0.07083     0.02519     0.03535     0.00763     0.00179     0.00087
1977     30     0.07215     0.02134     0.03781     0.00962     0.00230     0.00108
1977     31     0.06956     0.01778     0.03739     0.01059     0.00259     0.00121
1977     32     0.06547     0.01493     0.03510     0.01120     0.00274     0.00150
1977     33           .           .           .           .           .           .
1977     34           .           .           .           .           .           .
1977     35           .           .           .           .           .           .
1977     36           .           .           .           .           .           .
1977     37           .           .           .           .           .           .
1977     38           .           .           .           .           .           .
1977     39           .           .           .           .           .           .
1977     40           .           .           .           .           .           .
1977     41           .           .           .           .           .           .
1977     42           .           .           .           .           .           .
1977     43           .           .           .           .           .           .
1977     44           .           .           .           .           .           .
1977     45           .           .           .           .           .           .
1977     46           .           .           .           .           .           .
1977     47           .           .           .           .           .           .
1977     48           .           .           .           .           .           .
1977     49           .           .           .           .           .           .
1977     50           .           .           .           .           .           .
1977     51           .           .           .           .           .           .
1977     52           .           .           .           .           .           .
1977     53           .           .           .           .           .           .
1977     54           .           .           .           .           .           .
1977     55+          .           .           .           .           .           .
1978     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1978     14     0.00021     0.00021     0.00000     0.00000     0.00000     0.00000
1978     15     0.00271     0.00268     0.00003     0.00000     0.00000     0.00000
1978     16     0.01309     0.01282     0.00026     0.00000     0.00000     0.00000
1978     17     0.03229     0.03114     0.00112     0.00003     0.00000     0.00000
1978     18     0.05799     0.05448     0.00340     0.00009     0.00001     0.00000
1978     19     0.08305     0.07580     0.00686     0.00036     0.00002     0.00000
1978     20     0.09542     0.08382     0.01077     0.00075     0.00006     0.00001
1978     21     0.09772     0.08163     0.01456     0.00137     0.00014     0.00002
1978     22     0.09827     0.07744     0.01848     0.00206     0.00026     0.00003
1978     23     0.09773     0.07218     0.02216     0.00288     0.00044     0.00006
1978     24     0.09782     0.06652     0.02651     0.00399     0.00068     0.00012
1978     25     0.09407     0.05852     0.02948     0.00484     0.00097     0.00026
1978     26     0.08620     0.04815     0.03114     0.00531     0.00121     0.00040
1978     27     0.07862     0.03891     0.03210     0.00585     0.00128     0.00048
1978     28     0.07736     0.03228     0.03561     0.00712     0.00169     0.00066
1978     29     0.07872     0.02688     0.03960     0.00922     0.00210     0.00092
1978     30     0.07752     0.02315     0.04048     0.01034     0.00242     0.00113
1978     31     0.07361     0.01932     0.03936     0.01098     0.00268     0.00126
1978     32           .           .           .           .           .           .
1978     33           .           .           .           .           .           .
1978     34           .           .           .           .           .           .
1978     35           .           .           .           .           .           .
1978     36           .           .           .           .           .           .
1978     37           .           .           .           .           .           .
1978     38           .           .           .           .           .           .
1978     39           .           .           .           .           .           .
1978     40           .           .           .           .           .           .
1978     41           .           .           .           .           .           .
1978     42           .           .           .           .           .           .
1978     43           .           .           .           .           .           .
1978     44           .           .           .           .           .           .
1978     45           .           .           .           .           .           .
1978     46           .           .           .           .           .           .
1978     47           .           .           .           .           .           .
1978     48           .           .           .           .           .           .
1978     49           .           .           .           .           .           .
1978     50           .           .           .           .           .           .
1978     51           .           .           .           .           .           .
1978     52           .           .           .           .           .           .
1978     53           .           .           .           .           .           .
1978     54           .           .           .           .           .           .
1978     55+          .           .           .           .           .           .
1979     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1979     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1979     14     0.00024     0.00024     0.00000     0.00000     0.00000     0.00000
1979     15     0.00270     0.00267     0.00003     0.00000     0.00000     0.00000
1979     16     0.01143     0.01121     0.00022     0.00001     0.00000     0.00000
1979     17     0.02898     0.02791     0.00103     0.00003     0.00000     0.00000
1979     18     0.05371     0.05043     0.00317     0.00010     0.00001     0.00000
1979     19     0.07655     0.07011     0.00609     0.00033     0.00001     0.00001
1979     20     0.08980     0.07952     0.00962     0.00060     0.00005     0.00001
1979     21     0.09727     0.08212     0.01372     0.00126     0.00015     0.00001
1979     22     0.09894     0.07876     0.01788     0.00200     0.00027     0.00003
1979     23     0.10076     0.07482     0.02240     0.00301     0.00046     0.00007
1979     24     0.09875     0.06824     0.02584     0.00388     0.00066     0.00013
1979     25     0.09212     0.05859     0.02785     0.00454     0.00090     0.00024
1979     26     0.08446     0.04826     0.02962     0.00512     0.00110     0.00037
1979     27     0.08253     0.04012     0.03403     0.00645     0.00140     0.00053
1979     28     0.08427     0.03395     0.03947     0.00824     0.00188     0.00073
1979     29     0.08256     0.02834     0.04151     0.00964     0.00216     0.00092
1979     30     0.08089     0.02444     0.04223     0.01062     0.00247     0.00113
1979     31           .           .           .           .           .           .
1979     32           .           .           .           .           .           .
1979     33           .           .           .           .           .           .
1979     34           .           .           .           .           .           .
1979     35           .           .           .           .           .           .
1979     36           .           .           .           .           .           .
1979     37           .           .           .           .           .           .
1979     38           .           .           .           .           .           .
1979     39           .           .           .           .           .           .
1979     40           .           .           .           .           .           .
1979     41           .           .           .           .           .           .
1979     42           .           .           .           .           .           .
1979     43           .           .           .           .           .           .
1979     44           .           .           .           .           .           .
1979     45           .           .           .           .           .           .
1979     46           .           .           .           .           .           .
1979     47           .           .           .           .           .           .
1979     48           .           .           .           .           .           .
1979     49           .           .           .           .           .           .
1979     50           .           .           .           .           .           .
1979     51           .           .           .           .           .           .
1979     52           .           .           .           .           .           .
1979     53           .           .           .           .           .           .
1979     54           .           .           .           .           .           .
1979     55+          .           .           .           .           .           .
1980     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1980     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1980     14     0.00024     0.00024     0.00000     0.00000     0.00000     0.00000
1980     15     0.00229     0.00226     0.00003     0.00000     0.00000     0.00000
1980     16     0.01039     0.01015     0.00023     0.00001     0.00000     0.00000
1980     17     0.02721     0.02626     0.00093     0.00003     0.00000     0.00000
1980     18     0.04824     0.04549     0.00266     0.00008     0.00001     0.00000
1980     19     0.07010     0.06454     0.00530     0.00025     0.00001     0.00000
1980     20     0.08765     0.07824     0.00884     0.00054     0.00003     0.00000
1980     21     0.09653     0.08206     0.01309     0.00124     0.00013     0.00001
1980     22     0.09967     0.07959     0.01777     0.00201     0.00027     0.00002
1980     23     0.09953     0.07445     0.02165     0.00293     0.00044     0.00006
1980     24     0.09515     0.06652     0.02426     0.00364     0.00063     0.00012
1980     25     0.08921     0.05759     0.02628     0.00428     0.00085     0.00021
1980     26     0.08774     0.04935     0.03139     0.00545     0.00118     0.00037
1980     27     0.08853     0.04185     0.03722     0.00733     0.00157     0.00055
1980     28     0.08761     0.03580     0.04070     0.00847     0.00190     0.00074
1980     29     0.08521     0.02949     0.04298     0.00961     0.00218     0.00095
1980     30           .           .           .           .           .           .
1980     31           .           .           .           .           .           .
1980     32           .           .           .           .           .           .
1980     33           .           .           .           .           .           .
1980     34           .           .           .           .           .           .
1980     35           .           .           .           .           .           .
1980     36           .           .           .           .           .           .
1980     37           .           .           .           .           .           .
1980     38           .           .           .           .           .           .
1980     39           .           .           .           .           .           .
1980     40           .           .           .           .           .           .
1980     41           .           .           .           .           .           .
1980     42           .           .           .           .           .           .
1980     43           .           .           .           .           .           .
1980     44           .           .           .           .           .           .
1980     45           .           .           .           .           .           .
1980     46           .           .           .           .           .           .
1980     47           .           .           .           .           .           .
1980     48           .           .           .           .           .           .
1980     49           .           .           .           .           .           .
1980     50           .           .           .           .           .           .
1980     51           .           .           .           .           .           .
1980     52           .           .           .           .           .           .
1980     53           .           .           .           .           .           .
1980     54           .           .           .           .           .           .
1980     55+          .           .           .           .           .           .
1981     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1981     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1981     14     0.00020     0.00020     0.00000     0.00000     0.00000     0.00000
1981     15     0.00262     0.00259     0.00003     0.00000     0.00000     0.00000
1981     16     0.01026     0.01004     0.00022     0.00000     0.00000     0.00000
1981     17     0.02415     0.02340     0.00072     0.00002     0.00000     0.00000
1981     18     0.04392     0.04159     0.00226     0.00006     0.00000     0.00000
1981     19     0.06797     0.06280     0.00494     0.00022     0.00001     0.00000
1981     20     0.08684     0.07762     0.00865     0.00053     0.00003     0.00000
1981     21     0.09692     0.08248     0.01309     0.00123     0.00011     0.00001
1981     22     0.09897     0.07927     0.01742     0.00200     0.00025     0.00003
1981     23     0.09537     0.07161     0.02046     0.00281     0.00043     0.00006
1981     24     0.09181     0.06450     0.02308     0.00346     0.00065     0.00011
1981     25     0.09229     0.05846     0.02801     0.00469     0.00091     0.00022
1981     26     0.09387     0.05147     0.03455     0.00618     0.00127     0.00040
1981     27     0.09284     0.04442     0.03860     0.00766     0.00162     0.00055
1981     28     0.09102     0.03770     0.04192     0.00867     0.00196     0.00078
1981     29           .           .           .           .           .           .
1981     30           .           .           .           .           .           .
1981     31           .           .           .           .           .           .
1981     32           .           .           .           .           .           .
1981     33           .           .           .           .           .           .
1981     34           .           .           .           .           .           .
1981     35           .           .           .           .           .           .
1981     36           .           .           .           .           .           .
1981     37           .           .           .           .           .           .
1981     38           .           .           .           .           .           .
1981     39           .           .           .           .           .           .
1981     40           .           .           .           .           .           .
1981     41           .           .           .           .           .           .
1981     42           .           .           .           .           .           .
1981     43           .           .           .           .           .           .
1981     44           .           .           .           .           .           .
1981     45           .           .           .           .           .           .
1981     46           .           .           .           .           .           .
1981     47           .           .           .           .           .           .
1981     48           .           .           .           .           .           .
1981     49           .           .           .           .           .           .
1981     50           .           .           .           .           .           .
1981     51           .           .           .           .           .           .
1981     52           .           .           .           .           .           .
1981     53           .           .           .           .           .           .
1981     54           .           .           .           .           .           .
1981     55+          .           .           .           .           .           .
1982     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1982     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1982     14     0.00027     0.00027     0.00000     0.00000     0.00000     0.00000
1982     15     0.00279     0.00276     0.00003     0.00000     0.00000     0.00000
1982     16     0.00899     0.00880     0.00019     0.00000     0.00000     0.00000
1982     17     0.02138     0.02073     0.00063     0.00002     0.00000     0.00000
1982     18     0.04196     0.03982     0.00207     0.00007     0.00001     0.00000
1982     19     0.06666     0.06175     0.00466     0.00023     0.00002     0.00000
1982     20     0.08568     0.07664     0.00845     0.00054     0.00005     0.00000
1982     21     0.09443     0.08036     0.01275     0.00120     0.00011     0.00001
1982     22     0.09355     0.07498     0.01639     0.00192     0.00023     0.00003
1982     23     0.09147     0.06917     0.01920     0.00262     0.00042     0.00006
1982     24     0.09358     0.06468     0.02443     0.00368     0.00064     0.00014
1982     25     0.09704     0.06020     0.03042     0.00519     0.00099     0.00024
1982     26     0.09737     0.05400     0.03537     0.00636     0.00126     0.00039
1982     27     0.09590     0.04645     0.03980     0.00749     0.00163     0.00054
1982     28           .           .           .           .           .           .
1982     29           .           .           .           .           .           .
1982     30           .           .           .           .           .           .
1982     31           .           .           .           .           .           .
1982     32           .           .           .           .           .           .
1982     33           .           .           .           .           .           .
1982     34           .           .           .           .           .           .
1982     35           .           .           .           .           .           .
1982     36           .           .           .           .           .           .
1982     37           .           .           .           .           .           .
1982     38           .           .           .           .           .           .
1982     39           .           .           .           .           .           .
1982     40           .           .           .           .           .           .
1982     41           .           .           .           .           .           .
1982     42           .           .           .           .           .           .
1982     43           .           .           .           .           .           .
1982     44           .           .           .           .           .           .
1982     45           .           .           .           .           .           .
1982     46           .           .           .           .           .           .
1982     47           .           .           .           .           .           .
1982     48           .           .           .           .           .           .
1982     49           .           .           .           .           .           .
1982     50           .           .           .           .           .           .
1982     51           .           .           .           .           .           .
1982     52           .           .           .           .           .           .
1982     53           .           .           .           .           .           .
1982     54           .           .           .           .           .           .
1982     55+          .           .           .           .           .           .
1983     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1983     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1983     14     0.00029     0.00028     0.00000     0.00000     0.00000     0.00000
1983     15     0.00232     0.00229     0.00003     0.00000     0.00000     0.00000
1983     16     0.00775     0.00758     0.00017     0.00000     0.00000     0.00000
1983     17     0.02033     0.01973     0.00058     0.00001     0.00000     0.00000
1983     18     0.04086     0.03883     0.00197     0.00006     0.00000     0.00000
1983     19     0.06558     0.06072     0.00464     0.00022     0.00001     0.00000
1983     20     0.08312     0.07410     0.00845     0.00052     0.00005     0.00000
1983     21     0.08878     0.07520     0.01229     0.00115     0.00011     0.00002
1983     22     0.08874     0.07113     0.01558     0.00181     0.00020     0.00002
1983     23     0.09171     0.06838     0.02004     0.00280     0.00042     0.00006
1983     24     0.09684     0.06566     0.02625     0.00412     0.00068     0.00014
1983     25     0.09991     0.06259     0.03087     0.00523     0.00099     0.00024
1983     26     0.09998     0.05604     0.03590     0.00635     0.00129     0.00040
1983     27           .           .           .           .           .           .
1983     28           .           .           .           .           .           .
1983     29           .           .           .           .           .           .
1983     30           .           .           .           .           .           .
1983     31           .           .           .           .           .           .
1983     32           .           .           .           .           .           .
1983     33           .           .           .           .           .           .
1983     34           .           .           .           .           .           .
1983     35           .           .           .           .           .           .
1983     36           .           .           .           .           .           .
1983     37           .           .           .           .           .           .
1983     38           .           .           .           .           .           .
1983     39           .           .           .           .           .           .
1983     40           .           .           .           .           .           .
1983     41           .           .           .           .           .           .
1983     42           .           .           .           .           .           .
1983     43           .           .           .           .           .           .
1983     44           .           .           .           .           .           .
1983     45           .           .           .           .           .           .
1983     46           .           .           .           .           .           .
1983     47           .           .           .           .           .           .
1983     48           .           .           .           .           .           .
1983     49           .           .           .           .           .           .
1983     50           .           .           .           .           .           .
1983     51           .           .           .           .           .           .
1983     52           .           .           .           .           .           .
1983     53           .           .           .           .           .           .
1983     54           .           .           .           .           .           .
1983     55+          .           .           .           .           .           .
1984     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1984     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1984     14     0.00024     0.00024     0.00000     0.00000     0.00000     0.00000
1984     15     0.00198     0.00195     0.00003     0.00000     0.00000     0.00000
1984     16     0.00743     0.00725     0.00018     0.00000     0.00000     0.00000
1984     17     0.01999     0.01939     0.00058     0.00002     0.00000     0.00000
1984     18     0.04074     0.03867     0.00199     0.00007     0.00000     0.00000
1984     19     0.06457     0.05955     0.00480     0.00021     0.00001     0.00000
1984     20     0.07868     0.06983     0.00829     0.00052     0.00004     0.00000
1984     21     0.08446     0.07133     0.01188     0.00114     0.00011     0.00001
1984     22     0.08831     0.06962     0.01642     0.00203     0.00022     0.00002
1984     23     0.09360     0.06813     0.02182     0.00314     0.00046     0.00006
1984     24     0.09901     0.06747     0.02643     0.00423     0.00074     0.00013
1984     25     0.10160     0.06377     0.03129     0.00528     0.00102     0.00025
1984     26           .           .           .           .           .           .
1984     27           .           .           .           .           .           .
1984     28           .           .           .           .           .           .
1984     29           .           .           .           .           .           .
1984     30           .           .           .           .           .           .
1984     31           .           .           .           .           .           .
1984     32           .           .           .           .           .           .
1984     33           .           .           .           .           .           .
1984     34           .           .           .           .           .           .
1984     35           .           .           .           .           .           .
1984     36           .           .           .           .           .           .
1984     37           .           .           .           .           .           .
1984     38           .           .           .           .           .           .
1984     39           .           .           .           .           .           .
1984     40           .           .           .           .           .           .
1984     41           .           .           .           .           .           .
1984     42           .           .           .           .           .           .
1984     43           .           .           .           .           .           .
1984     44           .           .           .           .           .           .
1984     45           .           .           .           .           .           .
1984     46           .           .           .           .           .           .
1984     47           .           .           .           .           .           .
1984     48           .           .           .           .           .           .
1984     49           .           .           .           .           .           .
1984     50           .           .           .           .           .           .
1984     51           .           .           .           .           .           .
1984     52           .           .           .           .           .           .
1984     53           .           .           .           .           .           .
1984     54           .           .           .           .           .           .
1984     55+          .           .           .           .           .           .
1985     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1985     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1985     14     0.00021     0.00021     0.00000     0.00000     0.00000     0.00000
1985     15     0.00200     0.00197     0.00003     0.00000     0.00000     0.00000
1985     16     0.00766     0.00750     0.00016     0.00000     0.00000     0.00000
1985     17     0.02032     0.01965     0.00065     0.00001     0.00000     0.00000
1985     18     0.04104     0.03874     0.00222     0.00008     0.00000     0.00000
1985     19     0.06182     0.05689     0.00468     0.00025     0.00001     0.00000
1985     20     0.07555     0.06699     0.00797     0.00054     0.00004     0.00000
1985     21     0.08398     0.07000     0.01257     0.00127     0.00012     0.00001
1985     22     0.08983     0.06950     0.01768     0.00233     0.00027     0.00004
1985     23     0.09621     0.06976     0.02254     0.00333     0.00050     0.00007
1985     24     0.10064     0.06817     0.02717     0.00434     0.00080     0.00016
1985     25           .           .           .           .           .           .
1985     26           .           .           .           .           .           .
1985     27           .           .           .           .           .           .
1985     28           .           .           .           .           .           .
1985     29           .           .           .           .           .           .
1985     30           .           .           .           .           .           .
1985     31           .           .           .           .           .           .
1985     32           .           .           .           .           .           .
1985     33           .           .           .           .           .           .
1985     34           .           .           .           .           .           .
1985     35           .           .           .           .           .           .
1985     36           .           .           .           .           .           .
1985     37           .           .           .           .           .           .
1985     38           .           .           .           .           .           .
1985     39           .           .           .           .           .           .
1985     40           .           .           .           .           .           .
1985     41           .           .           .           .           .           .
1985     42           .           .           .           .           .           .
1985     43           .           .           .           .           .           .
1985     44           .           .           .           .           .           .
1985     45           .           .           .           .           .           .
1985     46           .           .           .           .           .           .
1985     47           .           .           .           .           .           .
1985     48           .           .           .           .           .           .
1985     49           .           .           .           .           .           .
1985     50           .           .           .           .           .           .
1985     51           .           .           .           .           .           .
1985     52           .           .           .           .           .           .
1985     53           .           .           .           .           .           .
1985     54           .           .           .           .           .           .
1985     55+          .           .           .           .           .           .
1986     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1986     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1986     14     0.00022     0.00022     0.00000     0.00000     0.00000     0.00000
1986     15     0.00214     0.00211     0.00003     0.00000     0.00000     0.00000
1986     16     0.00820     0.00800     0.00020     0.00000     0.00000     0.00000
1986     17     0.02121     0.02046     0.00072     0.00002     0.00000     0.00000
1986     18     0.04044     0.03804     0.00232     0.00008     0.00001     0.00000
1986     19     0.06043     0.05550     0.00463     0.00028     0.00001     0.00000
1986     20     0.07582     0.06659     0.00850     0.00067     0.00005     0.00000
1986     21     0.08533     0.07007     0.01361     0.00149     0.00014     0.00002
1986     22     0.09160     0.07031     0.01849     0.00244     0.00031     0.00005
1986     23     0.09660     0.06920     0.02334     0.00344     0.00051     0.00010
1986     24           .           .           .           .           .           .
1986     25           .           .           .           .           .           .
1986     26           .           .           .           .           .           .
1986     27           .           .           .           .           .           .
1986     28           .           .           .           .           .           .
1986     29           .           .           .           .           .           .
1986     30           .           .           .           .           .           .
1986     31           .           .           .           .           .           .
1986     32           .           .           .           .           .           .
1986     33           .           .           .           .           .           .
1986     34           .           .           .           .           .           .
1986     35           .           .           .           .           .           .
1986     36           .           .           .           .           .           .
1986     37           .           .           .           .           .           .
1986     38           .           .           .           .           .           .
1986     39           .           .           .           .           .           .
1986     40           .           .           .           .           .           .
1986     41           .           .           .           .           .           .
1986     42           .           .           .           .           .           .
1986     43           .           .           .           .           .           .
1986     44           .           .           .           .           .           .
1986     45           .           .           .           .           .           .
1986     46           .           .           .           .           .           .
1986     47           .           .           .           .           .           .
1986     48           .           .           .           .           .           .
1986     49           .           .           .           .           .           .
1986     50           .           .           .           .           .           .
1986     51           .           .           .           .           .           .
1986     52           .           .           .           .           .           .
1986     53           .           .           .           .           .           .
1986     54           .           .           .           .           .           .
1986     55+          .           .           .           .           .           .
1987     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1987     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1987     14     0.00024     0.00024     0.00000     0.00000     0.00000     0.00000
1987     15     0.00230     0.00226     0.00004     0.00000     0.00000     0.00000
1987     16     0.00858     0.00836     0.00021     0.00001     0.00000     0.00000
1987     17     0.02094     0.02015     0.00076     0.00003     0.00000     0.00000
1987     18     0.03953     0.03704     0.00237     0.00011     0.00001     0.00000
1987     19     0.06072     0.05535     0.00501     0.00034     0.00002     0.00000
1987     20     0.07685     0.06662     0.00934     0.00081     0.00008     0.00000
1987     21     0.08572     0.06967     0.01426     0.00160     0.00017     0.00002
1987     22     0.09052     0.06848     0.01911     0.00254     0.00034     0.00005
1987     23           .           .           .           .           .           .
1987     24           .           .           .           .           .           .
1987     25           .           .           .           .           .           .
1987     26           .           .           .           .           .           .
1987     27           .           .           .           .           .           .
1987     28           .           .           .           .           .           .
1987     29           .           .           .           .           .           .
1987     30           .           .           .           .           .           .
1987     31           .           .           .           .           .           .
1987     32           .           .           .           .           .           .
1987     33           .           .           .           .           .           .
1987     34           .           .           .           .           .           .
1987     35           .           .           .           .           .           .
1987     36           .           .           .           .           .           .
1987     37           .           .           .           .           .           .
1987     38           .           .           .           .           .           .
1987     39           .           .           .           .           .           .
1987     40           .           .           .           .           .           .
1987     41           .           .           .           .           .           .
1987     42           .           .           .           .           .           .
1987     43           .           .           .           .           .           .
1987     44           .           .           .           .           .           .
1987     45           .           .           .           .           .           .
1987     46           .           .           .           .           .           .
1987     47           .           .           .           .           .           .
1987     48           .           .           .           .           .           .
1987     49           .           .           .           .           .           .
1987     50           .           .           .           .           .           .
1987     51           .           .           .           .           .           .
1987     52           .           .           .           .           .           .
1987     53           .           .           .           .           .           .
1987     54           .           .           .           .           .           .
1987     55+          .           .           .           .           .           .
1988     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1988     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1988     14     0.00027     0.00026     0.00001     0.00000     0.00000     0.00000
1988     15     0.00235     0.00231     0.00004     0.00000     0.00000     0.00000
1988     16     0.00846     0.00821     0.00024     0.00001     0.00000     0.00000
1988     17     0.02051     0.01970     0.00078     0.00003     0.00000     0.00000
1988     18     0.03958     0.03701     0.00244     0.00012     0.00001     0.00000
1988     19     0.06127     0.05543     0.00545     0.00037     0.00003     0.00000
1988     20     0.07654     0.06584     0.00975     0.00086     0.00008     0.00001
1988     21     0.08347     0.06699     0.01464     0.00165     0.00018     0.00002
1988     22           .           .           .           .           .           .
1988     23           .           .           .           .           .           .
1988     24           .           .           .           .           .           .
1988     25           .           .           .           .           .           .
1988     26           .           .           .           .           .           .
1988     27           .           .           .           .           .           .
1988     28           .           .           .           .           .           .
